item_id,category_code,std_name,std_spec,std_unit,part_type,maker,maker_pn,supplier,department,model_ref,stock_prev,stock_current,safety_stock,moq,lead_time,source_file,source_sheet,source_row,original_name_a,original_name_bc,mapping_status,notes,created_at
RM-000552,RM,AlmyT STAND ACC SET,,,완제품,,,에이스힌지텍,조립,공용,0.0,,,,,A,26.03월,555,AlmyT STAND ACC SET,AllMyT Stand Arm 및 Accessory,mapped,matched to file B row 264 (score=3),2026-04-10T21:26:09
RM-000553,RM,체스트 & 베드 스탠드,,,완제품,,,로움텍,조립,ADX6000 공용,0.0,,,,,A,26.03월,556,체스트 & 베드 스탠드,"체스트 & 베드 스탠드 박스 내장재 상, 하판 [230 * 130 * 30T]",mapped,matched to file B row 269 (score=6),2026-04-10T21:26:09
RM-000554,RM,체스트 & 베드 암 파이프,,,완제품,,,로움텍,,,0.0,,,,,A,26.03월,557,체스트 & 베드 암 파이프,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000555,RM,체스트 & 베드 조인트 암,,,완제품,,,로움텍,,,0.0,,,,,A,26.03월,558,체스트 & 베드 조인트 암,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000556,RM,"체스트 & 베드 픽스 블럭 A, B (육각 렌치 3, 5)",,,완제품,,,로움텍,,,0.0,,,,,A,26.03월,559,"체스트 & 베드 픽스 블럭 A, B (육각 렌치 3, 5)",,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000557,RM,접이식 스탠드 SET 정형외과용,정형외과용,,완제품,,,로움텍,조립,ADX6000 공용,0.0,,,,,A,26.03월,560,접이식 스탠드 SET,접이식 정형외과용 스탠드 세트,mapped,matched to file B row 273 (score=10),2026-04-10T21:26:09
RM-000558,RM,"REMOTE CONTROL RW20, 3m + 샘플 1EA","RW20, 3m + 샘플 1EA",,유선리모콘,,,중국,조립,공용,0.0,,,,,A,26.03월,561,REMOTE CONTROL,REMOTE CONTROL [RW20]- 3M,mapped,matched to file B row 421 (score=13),2026-04-10T21:26:09
RM-000559,RM,FOOT SWITCH,,,유선리모콘,,,직구,,,0.0,,,,,A,26.03월,562,FOOT SWITCH,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000560,RM,리드스위치,,,스위치,,,HLP,,,0.0,,,,,A,26.03월,563,리드스위치,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000561,RM,"쉴드 오링 AN-036, 60∮","AN-036, 60∮",,오링,,,직구,조립,공용,0.0,,,,,A,26.03월,564,쉴드 오링,실드 오링[60∮] _ AN-036,mapped,matched to file B row 399 (score=8),2026-04-10T21:26:09
RM-000562,RM,"OS라이센서 라벨 Windows Embedded Standard 7 ""E""","Windows Embedded Standard 7 ""E""",,라벨,,,한컴MDS,조립,ADX4000W ADX6000,0.0,,,,,A,26.03월,565,OS라이센서 라벨,OS라이센서 라벨,mapped,matched to file B row 413 (score=8),2026-04-10T21:26:09
RM-000563,RM,실리콘 캡 LSR 투명 실리콘,LSR 투명 실리콘,,실리콘,,,가연테크,조립,COCOON 케어스트림,1200.0,,,,,A,26.03월,566,실리콘 캡,크래들 실리콘 커버,mapped,matched to file B row 371 (score=4),2026-04-10T21:26:09
RM-000564,RM,Battery Pack 사급자재,사급자재,,ABS 난연,,,천우,,,0.0,,,,,A,26.03월,568,Battery Pack,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000565,RM,Battery Case 사급자재,사급자재,,ABS 난연,,,천우,,,0.0,,,,,A,26.03월,569,Battery Case,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000566,RM,배터리 내부 단자 사급자재,사급자재,,신주,,,해진정밀,,,0.0,,,,,A,26.03월,570,배터리 내부 단자,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000567,RM,고압베어 B/D 구형 고압보드,구형 고압보드,,BOARD,,,한샘디지텍,고압,COCOON,0.0,,,,,A,26.03월,571,고압베어 B/D,고압베어B/D,mapped,matched to file C row 55 (score=7),2026-04-10T21:26:09
RM-000568,RM,8핀 B/D 구형 8핀 보드,구형 8핀 보드,,BOARD,,,한샘디지텍,진공,ADX6000,0.0,,,,,A,26.03월,572,8핀 B/D,8핀 BD,mapped,matched to file C row 65 (score=5),2026-04-10T21:26:09
RM-000569,RM,고압 다이오드 SPF01-15,SPF01-15,,다이오드,,,비지티,고압,"DX3000, ADX4000W",0.0,,,,,A,26.03월,573,고압 다이오드,"고압다이오드 2CL77 [20KV, 5mA]",mapped,matched to file C row 9 (score=6),2026-04-10T21:26:09
RM-000570,RM,고압용 칩 세라믹 콘덴서 2220J6K00222KXT,2220J6K00222KXT,,세라믹,,,비지티,,,0.0,,,,,A,26.03월,574,고압용 칩 세라믹 콘덴서,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000571,RM,세라믹 튜브 하우징 파이프 HDPE,HDPE,,HDPE,,,용봉화학,고압,"DX3000, ADX4000W, ADX6000, SOLO",0.0,,,,,A,26.03월,575,세라믹 튜브 하우징 파이프,세라믹튜브 70KV 하우징 [DXDR-070],mapped,matched to file C row 85 (score=3),2026-04-10T21:26:09
RM-000572,RM,내부 케이스 HDPE,HDPE,,HDPE,,,용봉화학,,,0.0,,,,,A,26.03월,576,내부 케이스,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000573,RM,고압 격벽 HDPE,HDPE,,HDPE,,,용봉화학,,,0.0,,,,,A,26.03월,577,고압 격벽,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000574,RM,에이밍 필터 0.5T * Φ40 에이밍 은경 추가 필터,0.5T * Φ40 에이밍 은경 추가 필터,,AL,,,,조립,COCOON,0.0,,,,,A,26.03월,578,에이밍 필터,알루미늄 필터 [ 0.5T * Φ63 ],mapped,matched to file B row 321 (score=5),2026-04-10T21:26:09
RM-000575,RM,CTR B/D (ST용),,,PCB,,,HLP,조립,SOLO,0.0,,,,,A,26.03월,579,CTR B/D (ST용),CTR _BD,mapped,matched to file B row 515 (score=3),2026-04-10T21:26:09
RM-000576,RM,CTR B/D (구형),,,PCB,,,,조립,SOLO,0.0,,,,,A,26.03월,580,CTR B/D (구형),CTR _BD,mapped,matched to file B row 515 (score=3),2026-04-10T21:26:09
RM-000577,RM,OLED PANEL,,,PANEL,,,HLP,조립,COCOON,0.0,,,,,A,26.03월,581,OLED PANEL,OLED PANEL,mapped,matched to file B row 277 (score=7),2026-04-10T21:26:09
RM-000578,RM,OLED GUIDE ABS 난연 블랙,ABS 난연 블랙,,ABS 난연,,,뉴퓨처,조립,COCOON,0.0,,,,,A,26.03월,582,OLED GUIDE,OLED GUIDE 사출 ,mapped,matched to file B row 278 (score=7),2026-04-10T21:26:09
RM-000579,RM,EX B/D (원버턴),,,PCB,,,HLP,조립,DX3000,0.0,,,,,A,26.03월,583,EX B/D (원버턴),EX BD (원버턴) - 사파리,mapped,matched to file B row 37 (score=5),2026-04-10T21:26:09
RM-000580,RM,FFC 10핀,,,CABLE,,,HLP,,,0.0,,,,,A,26.03월,584,FFC 10핀,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000581,RM,"하네스 3-1번 FFC CABLE 1mm*30P*200*A CTR BD*OP BD FFC CABLE (같은 방향) (구형, 신형)","FFC CABLE 1mm*30P*200*A CTR BD*OP BD FFC CABLE (같은 방향) (구형, 신형)",,CABLE,,,HLP,조립,ADX6000FB ADX6000s,0.0,,,,,A,26.03월,585,하네스 3-1번,40pin FFC Cable (50mm) _ 하네스 14번,mapped,matched to file B row 224 (score=13),2026-04-10T21:26:09
RM-000582,RM,"하네스 12번 FLAT 30P 2.0mm, L=205mm, 1:1 CTR BD * OP BD 연결 30핀","FLAT 30P 2.0mm, L=205mm, 1:1 CTR BD * OP BD 연결 30핀",,CABLE,,,HLP,조립,ADX6000FB ADX6000s,0.0,,,,,A,26.03월,586,하네스 12번,"CTR, CURRENT, FRONT, PC BD연결 _ 하네스 1번
 [ 12505HS-06, 12505HS-04, 12505HS-03, 12505HS-02 (250mm, 140mm, 200mm) ] ",mapped,matched to file B row 212 (score=5),2026-04-10T21:26:09
RM-000583,RM,하네스 7-1번 12505HS-05 70mm OP BD+TOUCH BD 5핀,12505HS-05 70mm OP BD+TOUCH BD 5핀,,CABLE,,,HLP,조립,ADX6000FB ADX6000s,0.0,,,,,A,26.03월,587,하네스 7-1번,"PC, FRONT BD 연결 _  하네스 2번
[ 12505HS-04, USB-105 (70mm) ]",mapped,matched to file B row 214 (score=8),2026-04-10T21:26:09
RM-000584,RM,POWER BD,,,PCB,,,HLP,조립,ADX4000W,0.0,,,,,A,26.03월,588,POWER BD,POWER BD,mapped,matched to file B row 113 (score=7),2026-04-10T21:26:09
RM-000585,RM,CTR B/D,,,PCB,,,HLP,조립,SOLO,0.0,,,,,A,26.03월,589,CTR B/D,CTR _BD,mapped,matched to file B row 515 (score=6),2026-04-10T21:26:09
RM-000586,RM,INNER USB B/D,,,PCB,,,HLP,,,0.0,,,,,A,26.03월,590,INNER USB B/D,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000587,RM,LCD B/D,,,PCB,,,HLP,조립,DX3000,0.0,,,,,A,26.03월,591,LCD B/D,LCD BD ,mapped,matched to file B row 38 (score=6),2026-04-10T21:26:09
RM-000588,RM,Carrier B/D (구형 KONTRON),,,PCB,,,비씨엠테크,조립,ADX6000 ADX6000U,0.0,,,,,A,26.03월,592,Carrier B/D (구형 KONTRON),Carrier B/D (구형 KONTRON),mapped,matched to file B row 201 (score=10),2026-04-10T21:26:09
RM-000589,RM,Carrier B/D (신형 DFI),,,PCB,,,비씨엠테크,조립,ADX6000 ADX6000U,0.0,,,,,A,26.03월,593,Carrier B/D (신형 DFI),Carrier B/D (신형 DFI),mapped,matched to file B row 202 (score=9),2026-04-10T21:26:09
RM-000590,RM,ETC CARRIER BD,,,PCB,,,HLP,조립,ADX6000FB ADX6000s,0.0,,,,,A,26.03월,594,ETC CARRIER BD,ETC CARRIER BD (IEC-1000),mapped,matched to file B row 198 (score=6),2026-04-10T21:26:09
RM-000591,RM,ETC CARRIER MINI BD,,,PCB,,,HLP,조립,ADX6000FB ADX6000s,0.0,,,,,A,26.03월,595,ETC CARRIER MINI BD,ETC CARRIER MINI BD ,mapped,matched to file B row 200 (score=10),2026-04-10T21:26:09
RM-000592,RM,Front Micro B/D,,,PCB,,,HLP,조립,ADX6000 ADX6000U,0.0,,,,,A,26.03월,596,Front Micro B/D,Front Micro B/D (ADX6000용),mapped,matched to file B row 205 (score=7),2026-04-10T21:26:09
RM-000593,RM,Front Connector B/D,,,PCB,,,HLP,조립,ADX6000 ADX6000U,0.0,,,,,A,26.03월,597,Front Connector B/D,FRONT CONNECTOR B/D (ADX6000용),mapped,matched to file B row 204 (score=7),2026-04-10T21:26:09
RM-000594,RM,ETC FRONT BD,,,PCB,,,HLP,조립,ADX6000FB ADX6000s,0.0,,,,,A,26.03월,598,ETC FRONT BD,ETC FRONT BD  (리모콘 포트 수정 신형 얇은것),mapped,matched to file B row 177 (score=6),2026-04-10T21:26:09
RM-000595,RM,ETC FRONT BD 리모콘 포트 수정 신형,리모콘 포트 수정 신형,,PCB,,,HLP,조립,ADX6000FB ADX6000s,0.0,,,,,A,26.03월,599,ETC FRONT BD,ETC FRONT BD  (리모콘 포트 수정 신형 얇은것),mapped,matched to file B row 177 (score=17),2026-04-10T21:26:09
RM-000596,RM,컬리메이터 LED B/D 신형 LED 작은것,신형 LED 작은것,,PCB,,,HLP,조립,ADX6000 공용,0.0,,,,,A,26.03월,600,컬리메이터 LED B/D,컬리메이터 LED B/D (신형 LED 밝기 수정한 것),mapped,matched to file B row 211 (score=6),2026-04-10T21:26:09
RM-000597,RM,"컬리메이터 LED B/D 신형 LED, 밝기 수정","신형 LED, 밝기 수정",,PCB,,,HLP,조립,ADX6000 공용,0.0,,,,,A,26.03월,601,컬리메이터 LED B/D,컬리메이터 LED B/D (신형 LED 밝기 수정한 것),mapped,matched to file B row 211 (score=13),2026-04-10T21:26:09
RM-000598,RM,ETC EX BATTERY BD,,,PCB,,,HLP,,,0.0,,,,,A,26.03월,602,ETC EX BATTERY BD,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000599,RM,ETC RESIST BD,,,PCB,,,HLP,,,0.0,,,,,A,26.03월,603,ETC RESIST BD,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000600,RM,ETC CAP BANK BD,,,PCB,,,HLP,,,0.0,,,,,A,26.03월,604,ETC CAP BANK BD,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000601,RM,LED DRIVER B/D V1.0.0,V1.0.0,,PCB,,,HLP,미사용,AIM_LIGHT_DRIVER BD (9핀 커넥터),0.0,,,,,A,26.03월,605,LED DRIVER B/D,V1.0.0,mapped,matched to file C row 206 (score=8),2026-04-10T21:26:09
RM-000602,RM,"DRTech FDXD-810, FLAATZ-N330 CTR Battery B/D 구형",구형,,PCB,,,HLP,,,0.0,,,,,A,26.03월,606,"DRTech FDXD-810, FLAATZ-N330 CTR Battery B/D",,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000603,RM,"DRTech FDXD-810, FLAATZ-N330 CTR Battery B/D 신형",신형,,PCB,,,HLP,,,0.0,,,,,A,26.03월,607,"DRTech FDXD-810, FLAATZ-N330 CTR Battery B/D",,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000604,RM,FFC (16핀) 82mm,82mm,,CABLE,,,HLP,조립,ADX6000 ADX6000U,0.0,,,,,A,26.03월,608,FFC (16핀),FFC 16pin [82mm] (ADX6000용),mapped,matched to file B row 229 (score=9),2026-04-10T21:26:09
RM-000605,RM,하네스 8번 YH396-04V - 2EA CAP BANK 케이블 / 120mm,YH396-04V - 2EA CAP BANK 케이블 / 120mm,,CABLE,,,HLP,조립,ADX6000FB ADX6000s,0.0,,,,,A,26.03월,609,하네스 8번,"DF19G-20S-1C(0.5) (2EA) (160mm) (ADX6000s용)
LVDS 케이블 (하네스 7번)",mapped,matched to file B row 218 (score=7),2026-04-10T21:26:09
RM-000606,RM,하네스 9번 12505HS-03 Carrier Mini BD 케이블 / 100mm,12505HS-03 Carrier Mini BD 케이블 / 100mm,,CABLE,,,HLP,조립,ADX6000FB ADX6000s,0.0,,,,,A,26.03월,610,하네스 9번,"Carrier Mini BD 케이블 _ 하네스 9번  
 [ 12505HS-03 (100mm) ]",mapped,matched to file B row 219 (score=21),2026-04-10T21:26:09
RM-000607,RM,하네스 12번 YH396-04V - 1EA 외부단자 케이블 / 200mm,YH396-04V - 1EA 외부단자 케이블 / 200mm,,CABLE,,,HLP,조립,COCOON,0.0,,,,,A,26.03월,611,하네스 12번,"CTR BD 외부단자 2핀 (TX30(FEMALE)+YH396-02100mm 
(하네스 1번)",mapped,matched to file B row 322 (score=7),2026-04-10T21:26:09
RM-000608,RM,하네스 13번 DC Connector Cable 외부배터리 케이블 / 360mm,DC Connector Cable 외부배터리 케이블 / 360mm,,CABLE,,,HLP,조립,DX3000,0.0,,,,,A,26.03월,612,하네스 13번,CJ4003 JACK  (관전류 짹 + 2핀케이블) - 하네스8,mapped,matched to file B row 32 (score=4),2026-04-10T21:26:09
RM-000609,RM,USB Connector Wire Harness (4핀) 100mm,100mm,,CABLE,,,HLP,조립,ADX6000 ADX6000U,0.0,,,,,A,26.03월,613,USB Connector Wire Harness (4핀),USB Connector Wire Harness 4pin [100mm],mapped,matched to file B row 228 (score=15),2026-04-10T21:26:09
RM-000610,RM,Front USB Wire Harness (4핀) 80mm,80mm,,CABLE,,,HLP,조립,ADX6000 ADX6000U,0.0,,,,,A,26.03월,614,Front USB Wire Harness (4핀),Front USB Wire Harness 4pin [80mm],mapped,matched to file B row 230 (score=15),2026-04-10T21:26:09
RM-000611,RM,RS422 통신 Wire Harness (6핀) 120mm,120mm,,CABLE,,,HLP,조립,ADX6000 ADX6000U,0.0,,,,,A,26.03월,615,RS422 통신 Wire Harness (6핀),RS422 통신 Wire Harness 6pin [120mm] ,mapped,matched to file B row 227 (score=15),2026-04-10T21:26:09
RM-000612,RM,"PC Connector Wire Harness (7핀) 100mm, 140mm, 200mm","100mm, 140mm, 200mm",,CABLE,,,HLP,조립,ADX6000 ADX6000U,0.0,,,,,A,26.03월,616,PC Connector Wire Harness (7핀),"PC Connector Wire Harness 7pin 
[100mm,140mm,200mm] ",mapped,matched to file B row 226 (score=21),2026-04-10T21:26:09
RM-000613,RM,"4.3"" LCD IEC266lite-43, OS 영문","IEC266lite-43, OS 영문",,PANEL,,,에이치앤에스,조립,ADX6000FB ADX6000s,0.0,,,,,A,26.03월,617,"4.3"" LCD","4.3"" LCD 판넬 (IEC-266 & IEC-1000 공용)",mapped,matched to file B row 193 (score=6),2026-04-10T21:26:09
RM-000614,RM,"4.3"" Module IEC266lite-43, OS 영문","IEC266lite-43, OS 영문",,MODULE,,,에이치앤에스,조립,ADX6000FB ADX6000s,0.0,,,,,A,26.03월,618,"4.3"" Module","4.3"" Module (IEC-266 구형)",mapped,matched to file B row 194 (score=7),2026-04-10T21:26:09
RM-000615,RM,컬리메이터 REAR 사출 ABS 난연 화이트 + 스프레이,ABS 난연 화이트 + 스프레이,,ABS 난연,,,천우,조립,DX3000 블랙 무광,0.0,,,,,A,26.03월,619,컬리메이터 REAR 사출,컬리메이터 사출 ASS'Y 에이밍 적용,mapped,matched to file B row 73 (score=3),2026-04-10T21:26:09
RM-000616,RM,컬리메이터 내부하우징 사출 ABS 난연 화이트 + 스프레이,ABS 난연 화이트 + 스프레이,,ABS 난연,,,천우,조립,ADX6000 공용,0.0,,,,,A,26.03월,620,컬리메이터 내부하우징 사출,컬리메이터 내부하우징 사출,mapped,matched to file B row 149 (score=10),2026-04-10T21:26:09
RM-000617,RM,컬리메이터 내부브릿지 사출 ABS 난연 화이트 + 스프레이,ABS 난연 화이트 + 스프레이,,ABS 난연,,,천우,조립,ADX6000 공용,0.0,,,,,A,26.03월,621,컬리메이터 내부브릿지 사출,컬리메이터 내부브릿지 사출,mapped,matched to file B row 150 (score=10),2026-04-10T21:26:09
RM-000618,RM,컬리메이터 MIRROR 거치대 사출 ABS 난연 화이트 + 스프레이 블랙,ABS 난연 화이트 + 스프레이 블랙,,ABS 난연,,,천우,조립,ADX6000 공용,0.0,,,,,A,26.03월,622,컬리메이터 MIRROR 거치대 사출,컬리메이터 Mirror 거치대 사출,mapped,matched to file B row 151 (score=11),2026-04-10T21:26:09
RM-000619,RM,Micro USB 사출 가이드 ABS 난연 화이트 + 스프레이,ABS 난연 화이트 + 스프레이,,ABS 난연,,,천우,조립,ADX6000 ADX6000U,0.0,,,,,A,26.03월,623,Micro USB 사출 가이드,Micro USB 사출 가이드,mapped,matched to file B row 173 (score=10),2026-04-10T21:26:09
RM-000620,RM,아크릴 은경 아크릴 + 불량42,아크릴 + 불량42,,아크릴,,,아크릴최가,조립,ADX6000 공용,0.0,,,,,A,26.03월,624,아크릴 은경,아크릴 은경,mapped,matched to file B row 152 (score=10),2026-04-10T21:26:09
RM-000621,RM,스킨가드 FRAME AL 가공 + 흑색 아노다이징,AL 가공 + 흑색 아노다이징,,AL + STEEL,,,제이케이시스템,,,0.0,,,,,A,26.03월,625,스킨가드 FRAME,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000622,RM,"스킨가드 BODY 벨크로, AL 가공","벨크로, AL 가공",,AL + STEEL,,,제이케이시스템,,,0.0,,,,,A,26.03월,626,스킨가드 BODY,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000623,RM,스킨가드 구형,,,AL + STEEL,,,제이케이시스템,,,23.0,,,,,A,26.03월,627,스킨가드 구형,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000624,RM,Top Block AL 가공 + 흑색 아노다이징,AL 가공 + 흑색 아노다이징,,AL,,,제이케이시스템,조립,ADX6000 공용,0.0,,,,,A,26.03월,628,Top Block,Top Block,mapped,matched to file B row 156 (score=7),2026-04-10T21:26:09
RM-000625,RM,알루미늄 브라켓 4 hole AL 가공 + 백색 아노다이징,AL 가공 + 백색 아노다이징,,AL,,,제이케이시스템,조립,ADX6000 공용,0.0,,,,,A,26.03월,629,알루미늄 브라켓 4 hole,알루미늄 브라켓 6 hole,mapped,matched to file B row 190 (score=5),2026-04-10T21:26:09
RM-000626,RM,컬리메이터 LED 알루미늄 가이드 AL 가공 + 흑색 아노다이징,AL 가공 + 흑색 아노다이징,,AL,,,다우정밀,조립,ADX6000 공용,0.0,,,,,A,26.03월,630,컬리메이터 LED 알루미늄 가이드,컬리메이터 LED 알루미늄 가이드,mapped,matched to file B row 153 (score=10),2026-04-10T21:26:09
RM-000627,RM,외부전원 연결 DC잭 고무링 RUBBER,RUBBER,,RUBBER,,,직구,조립,COCOON,0.0,,,,,A,26.03월,631,외부전원 연결 DC잭 고무링,BAT BOTTOM RUBBER,mapped,matched to file B row 303 (score=8),2026-04-10T21:26:09
RM-000628,RM,외부전원 연결 DC잭 너트,,,RUBBER,,,직구,,,0.0,,,,,A,26.03월,632,외부전원 연결 DC잭 너트,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000629,RM,Front Port Sticker,,,스티커,,,그라피아스크린,조립,ADX6000 ADX6000U,0.0,,,,,A,26.03월,633,Front Port Sticker,Front Port Sticker (전면 포트 스티커),mapped,matched to file B row 176 (score=9),2026-04-10T21:26:09
RM-000630,RM,Front Port Sticker,,,스티커,,,그라피아스크린,조립,ADX6000 ADX6000U,0.0,,,,,A,26.03월,634,Front Port Sticker,Front Port Sticker (전면 포트 스티커),mapped,matched to file B row 176 (score=9),2026-04-10T21:26:09
RM-000631,RM,Front Port Sticker USB 포트 제거형,USB 포트 제거형,,스티커,,,그라피아스크린,조립,ADX6000FB ADX6000s,0.0,,,,,A,26.03월,635,Front Port Sticker,"Front Port Sticker 
(USB 포트 제거형)",mapped,matched to file B row 180 (score=23),2026-04-10T21:26:09
RM-000632,RM,가죽 손잡이 (탈착배터리 터치펜 O) 인조 가죽,인조 가죽,,인조가죽,,,굿모닝코리아유통,조립,ADX6000 ADX6000U,0.0,,,,,A,26.03월,636,가죽 손잡이 (탈착배터리 터치펜 O),가죽 손잡이 탈착배터리용 터치펜 O,mapped,matched to file B row 191 (score=6),2026-04-10T21:26:09
RM-000633,RM,가죽 손잡이 (외부배터리) 인조 가죽,인조 가죽,,인조가죽,,,굿모닝코리아유통,조립,DX3000 ADX4000W,0.0,,,,,A,26.03월,637,가죽 손잡이 (외부배터리),"가죽손잡이 고리1_ [AL(Cr도금), SUS Φ2.0]",mapped,matched to file B row 24 (score=3),2026-04-10T21:26:09
RM-000634,RM,BODY LEFT 사출(외부배터리 사출커팅) ABS 난연 화이트 + 스프레이 AS용,ABS 난연 화이트 + 스프레이 AS용,,ABS 난연,,,천우,조립,ADX6000 공용,0.0,,,,,A,26.03월,638,BODY LEFT 사출(외부배터리 사출커팅),BODY LEFT 사출,mapped,matched to file B row 169 (score=7),2026-04-10T21:26:09
RM-000635,RM,BODY RIGHT 사출(외부배터리용) ABS 난연 화이트 + 스프레이 AS용,ABS 난연 화이트 + 스프레이 AS용,,ABS 난연,,,천우,조립,ADX6000 공용,0.0,,,,,A,26.03월,639,BODY RIGHT 사출(외부배터리용),BODY RIGHT 사출,mapped,matched to file B row 181 (score=7),2026-04-10T21:26:09
RM-000636,RM,RIGHT Ass'y,,,재공품,,,덱스코윈,조립,ADX6000 공용,0.0,,,,,A,26.03월,640,RIGHT Ass'y,BODY RIGHT ASS'Y,mapped,matched to file B row 248 (score=6),2026-04-10T21:26:09
RM-000637,RM,컬리메이터 내부하우징 사출 + 납,,,재공품,,,덱스코윈,조립,ADX6000 공용,0.0,,,,,A,26.03월,641,컬리메이터 내부하우징 사출 + 납,컬리메이터 내부하우징 사출,mapped,matched to file B row 149 (score=7),2026-04-10T21:26:09
RM-000638,RM,330N 센서 하네스 1번 (배터리팩 4핀),,,CABLE,,,HLP,조립,공용,0.0,,,,,A,26.03월,642,330N 센서 하네스 1번 (배터리팩 4핀),330N DRTECH 센서,mapped,matched to file B row 434 (score=3),2026-04-10T21:26:09
